ingredient_id,ciqual_alim_code,aliment_name,component_id,component_name,normalized_value,normalized_unit,confidence_code,confidence,source_citation
ING-PLANT-FRAMBOISE-000001,13015,"Framboise, crue",FAT,Lipides (g/100 g),0.8,g,A,0.95,ANSES Ciqual 2025-11-03 — Analyses Ciqual-Aprifel 2018 (MS 2.8)
ING-PLANT-FRAMBOISE-000001,13015,"Framboise, crue",FAT_SAT,AG saturés (g/100 g),0.13,g,A,0.95,ANSES Ciqual 2025-11-03 — Analyses Ciqual-Aprifel 2018 (MS 2.8)
ING-PLANT-FRUITDELAPAS-000001,13016,"Fruit de la passion ou maracudja, chair sans peau, avec pépins, cru",ENERC,"Energie, Règlement UE N° 1169/2011 (kJ/100 g)",426.0,kJ,D,0.6,ANSES Ciqual 2025-11-03 — Valeur ajustée/calculée/imputée Ciqual
ING-PLANT-FRUITDELAPAS-000001,13016,"Fruit de la passion ou maracudja, chair sans peau, avec pépins, cru",ENERCKCAL,"Energie, Règlement UE N° 1169/2011 (kcal/100 g)",102.0,kcal,D,0.6,ANSES Ciqual 2025-11-03 — Valeur ajustée/calculée/imputée Ciqual
ING-PLANT-FRUITDELAPAS-000001,13016,"Fruit de la passion ou maracudja, chair sans peau, avec pépins, cru",WATER,Eau (g/100 g),73.6,g,A,0.95,ANSES Ciqual 2025-11-03 — Analyses Ciqual-Aprifel 2018 (MS 2.8)
ING-PLANT-FRUITDELAPAS-000001,13016,"Fruit de la passion ou maracudja, chair sans peau, avec pépins, cru",PROTEIN,"Protéines, N x 6.25 (g/100 g)",2.13,g,A,0.95,ANSES Ciqual 2025-11-03 — Valeur ajustée/calculée/imputée Ciqual
ING-PLANT-FRUITDELAPAS-000001,13016,"Fruit de la passion ou maracudja, chair sans peau, avec pépins, cru",CARB,Glucides (g/100 g),10.9,g,B,0.85,ANSES Ciqual 2025-11-03 — Valeur ajustée/calculée/imputée Ciqual
ING-PLANT-FRUITDELAPAS-000001,13016,"Fruit de la passion ou maracudja, chair sans peau, avec pépins, cru",SUGAR,Sucres (g/100 g),8.5,g,A,0.95,ANSES Ciqual 2025-11-03 — Analyses Ciqual-Aprifel 2018 (MS 2.8)
ING-PLANT-FRUITDELAPAS-000001,13016,"Fruit de la passion ou maracudja, chair sans peau, avec pépins, cru",FIBER,Fibres alimentaires (g/100 g),6.8,g,A,0.95,ANSES Ciqual 2025-11-03 — Analyses Ciqual-Aprifel 2018 (MS 2.8)
ING-PLANT-FRUITDELAPAS-000001,13016,"Fruit de la passion ou maracudja, chair sans peau, avec pépins, cru",FAT,Lipides (g/100 g),3.0,g,A,0.95,ANSES Ciqual 2025-11-03 — Analyses Ciqual-Aprifel 2018 (MS 2.8)
ING-PLANT-FRUITDELAPAS-000001,13016,"Fruit de la passion ou maracudja, chair sans peau, avec pépins, cru",FAT_SAT,AG saturés (g/100 g),0.54,g,A,0.95,ANSES Ciqual 2025-11-03 — Analyses Ciqual-Aprifel 2018 (MS 2.8)
ING-PLANT-GRENADE-000001,13018,"Grenade, chair sans peau, avec pépins, crue",ENERC,"Energie, Règlement UE N° 1169/2011 (kJ/100 g)",342.0,kJ,D,0.6,ANSES Ciqual 2025-11-03 — Valeur ajustée/calculée/imputée Ciqual
ING-PLANT-GRENADE-000001,13018,"Grenade, chair sans peau, avec pépins, crue",ENERCKCAL,"Energie, Règlement UE N° 1169/2011 (kcal/100 g)",81.0,kcal,D,0.6,ANSES Ciqual 2025-11-03 — Valeur ajustée/calculée/imputée Ciqual
ING-PLANT-GRENADE-000001,13018,"Grenade, chair sans peau, avec pépins, crue",WATER,Eau (g/100 g),79.4,g,A,0.95,ANSES Ciqual 2025-11-03 — Analyses Ciqual-Aprifel 2018 (MS 2.8)
ING-PLANT-GRENADE-000001,13018,"Grenade, chair sans peau, avec pépins, crue",PROTEIN,"Protéines, N x 6.25 (g/100 g)",1.44,g,A,0.95,ANSES Ciqual 2025-11-03 — Valeur ajustée/calculée/imputée Ciqual
ING-PLANT-GRENADE-000001,13018,"Grenade, chair sans peau, avec pépins, crue",CARB,Glucides (g/100 g),14.3,g,A,0.95,ANSES Ciqual 2025-11-03 — Valeur ajustée/calculée/imputée Ciqual
ING-PLANT-GRENADE-000001,13018,"Grenade, chair sans peau, avec pépins, crue",SUGAR,Sucres (g/100 g),13.3,g,A,0.95,ANSES Ciqual 2025-11-03 — Analyses Ciqual-Aprifel 2018 (MS 2.8)
ING-PLANT-GRENADE-000001,13018,"Grenade, chair sans peau, avec pépins, crue",FIBER,Fibres alimentaires (g/100 g),2.3,g,A,0.95,ANSES Ciqual 2025-11-03 — Analyses Ciqual-Aprifel 2018 (MS 2.8)
ING-PLANT-GRENADE-000001,13018,"Grenade, chair sans peau, avec pépins, crue",FAT,Lipides (g/100 g),1.2,g,A,0.95,ANSES Ciqual 2025-11-03 — Analyses Ciqual-Aprifel 2018 (MS 2.8)
ING-PLANT-GRENADE-000001,13018,"Grenade, chair sans peau, avec pépins, crue",FAT_SAT,AG saturés (g/100 g),0.07,g,A,0.95,ANSES Ciqual 2025-11-03 — Analyses Ciqual-Aprifel 2018 (MS 2.8)
ING-PLANT-GROSEILLE-000001,13019,"Groseille, crue",ENERC,"Energie, Règlement UE N° 1169/2011 (kJ/100 g)",284.0,kJ,D,0.6,ANSES Ciqual 2025-11-03 — Valeur ajustée/calculée/imputée Ciqual
ING-PLANT-GROSEILLE-000001,13019,"Groseille, crue",ENERCKCAL,"Energie, Règlement UE N° 1169/2011 (kcal/100 g)",67.2,kcal,D,0.6,ANSES Ciqual 2025-11-03 — Valeur ajustée/calculée/imputée Ciqual
ING-PLANT-GROSEILLE-000001,13019,"Groseille, crue",WATER,Eau (g/100 g),82.1,g,D,0.6,ANSES Ciqual 2025-11-03 — Valeur ajustée/calculée/imputée Ciqual
ING-PLANT-GROSEILLE-000001,13019,"Groseille, crue",PROTEIN,"Protéines, N x 6.25 (g/100 g)",1.56,g,A,0.95,ANSES Ciqual 2025-11-03 — Valeur ajustée/calculée/imputée Ciqual
ING-PLANT-GROSEILLE-000001,13019,"Groseille, crue",CARB,Glucides (g/100 g),7.06,g,A,0.95,ANSES Ciqual 2025-11-03 — Valeur ajustée/calculée/imputée Ciqual
ING-PLANT-GROSEILLE-000001,13019,"Groseille, crue",SUGAR,Sucres (g/100 g),6.63,g,A,0.95,ANSES Ciqual 2025-11-03 — Analyses Ciqual-Aprifel 2018 (MS 2.8)
ING-PLANT-GROSEILLE-000001,13019,"Groseille, crue",FIBER,Fibres alimentaires (g/100 g),4.6,g,A,0.95,ANSES Ciqual 2025-11-03 — Analyses Ciqual-Aprifel 2018 (MS 2.8)
ING-PLANT-GROSEILLE-000001,13019,"Groseille, crue",FAT,Lipides (g/100 g),0.7,g,A,0.95,ANSES Ciqual 2025-11-03 — Analyses Ciqual-Aprifel 2018 (MS 2.8)
ING-PLANT-GROSEILLE-000001,13019,"Groseille, crue",FAT_SAT,AG saturés (g/100 g),0.21,g,A,0.95,ANSES Ciqual 2025-11-03 — Analyses Ciqual-Aprifel 2018 (MS 2.8)
ING-PLANT-KIWI-000001,13021,"Kiwi, chair sans peau, avec pépins, cru",ENERC,"Energie, Règlement UE N° 1169/2011 (kJ/100 g)",257.0,kJ,D,0.6,ANSES Ciqual 2025-11-03 — Valeur ajustée/calculée/imputée Ciqual
ING-PLANT-KIWI-000001,13021,"Kiwi, chair sans peau, avec pépins, cru",ENERCKCAL,"Energie, Règlement UE N° 1169/2011 (kcal/100 g)",60.9,kcal,D,0.6,ANSES Ciqual 2025-11-03 — Valeur ajustée/calculée/imputée Ciqual
ING-PLANT-KIWI-000001,13021,"Kiwi, chair sans peau, avec pépins, cru",WATER,Eau (g/100 g),83.5,g,A,0.95,ANSES Ciqual 2025-11-03 — Analyses Ciqual-Aprifel 2017 (MS 2.5)
ING-PLANT-KIWI-000001,13021,"Kiwi, chair sans peau, avec pépins, cru",PROTEIN,"Protéines, N x 6.25 (g/100 g)",0.88,g,A,0.95,ANSES Ciqual 2025-11-03 — Valeur ajustée/calculée/imputée Ciqual
ING-PLANT-KIWI-000001,13021,"Kiwi, chair sans peau, avec pépins, cru",CARB,Glucides (g/100 g),11.0,g,A,0.95,ANSES Ciqual 2025-11-03 — Valeur ajustée/calculée/imputée Ciqual
ING-PLANT-KIWI-000001,13021,"Kiwi, chair sans peau, avec pépins, cru",SUGAR,Sucres (g/100 g),8.9,g,A,0.95,ANSES Ciqual 2025-11-03 — Analyses Ciqual-Aprifel 2017 (MS 2.5)
ING-PLANT-KIWI-000001,13021,"Kiwi, chair sans peau, avec pépins, cru",FIBER,Fibres alimentaires (g/100 g),2.4,g,A,0.95,ANSES Ciqual 2025-11-03 — Analyses Ciqual-Aprifel 2017 (MS 2.5)
ING-PLANT-KIWI-000001,13021,"Kiwi, chair sans peau, avec pépins, cru",FAT,Lipides (g/100 g),0.6,g,A,0.95,ANSES Ciqual 2025-11-03 — Analyses Ciqual-Aprifel 2017 (MS 2.5)
ING-PLANT-KIWI-000001,13021,"Kiwi, chair sans peau, avec pépins, cru",FAT_SAT,AG saturés (g/100 g),0.13,g,A,0.95,ANSES Ciqual 2025-11-03 — Analyses Ciqual-Aprifel 2017 (MS 2.5)
ING-PLANT-LITCHI-000001,13023,"Litchi, chair sans peau, sans noyau, cru",ENERC,"Energie, Règlement UE N° 1169/2011 (kJ/100 g)",329.0,kJ,D,0.6,ANSES Ciqual 2025-11-03 — Valeur ajustée/calculée/imputée Ciqual
ING-PLANT-LITCHI-000001,13023,"Litchi, chair sans peau, sans noyau, cru",ENERCKCAL,"Energie, Règlement UE N° 1169/2011 (kcal/100 g)",77.5,kcal,D,0.6,ANSES Ciqual 2025-11-03 — Valeur ajustée/calculée/imputée Ciqual
ING-PLANT-LITCHI-000001,13023,"Litchi, chair sans peau, sans noyau, cru",WATER,Eau (g/100 g),80.5,g,A,0.95,ANSES Ciqual 2025-11-03 — Analyses Ciqual-Aprifel 2017 (MS 2.5)
ING-PLANT-LITCHI-000001,13023,"Litchi, chair sans peau, sans noyau, cru",PROTEIN,"Protéines, N x 6.25 (g/100 g)",1.13,g,A,0.95,ANSES Ciqual 2025-11-03 — Valeur ajustée/calculée/imputée Ciqual
ING-PLANT-LITCHI-000001,13023,"Litchi, chair sans peau, sans noyau, cru",CARB,Glucides (g/100 g),16.1,g,A,0.95,ANSES Ciqual 2025-11-03 — Valeur ajustée/calculée/imputée Ciqual
ING-PLANT-LITCHI-000001,13023,"Litchi, chair sans peau, sans noyau, cru",SUGAR,Sucres (g/100 g),15.7,g,A,0.95,ANSES Ciqual 2025-11-03 — Analyses Ciqual-Aprifel 2017 (MS 2.5)
ING-PLANT-LITCHI-000001,13023,"Litchi, chair sans peau, sans noyau, cru",FIBER,Fibres alimentaires (g/100 g),2.0,g,A,0.95,ANSES Ciqual 2025-11-03 — Analyses Ciqual-Aprifel 2017 (MS 2.5)
ING-PLANT-MANGUE-000001,13025,"Mangue, chair sans peau, sans noyau, crue",ENERC,"Energie, Règlement UE N° 1169/2011 (kJ/100 g)",302.0,kJ,D,0.6,ANSES Ciqual 2025-11-03 — Valeur ajustée/calculée/imputée Ciqual
ING-PLANT-MANGUE-000001,13025,"Mangue, chair sans peau, sans noyau, crue",ENERCKCAL,"Energie, Règlement UE N° 1169/2011 (kcal/100 g)",71.1,kcal,D,0.6,ANSES Ciqual 2025-11-03 — Valeur ajustée/calculée/imputée Ciqual
ING-PLANT-MANGUE-000001,13025,"Mangue, chair sans peau, sans noyau, crue",WATER,Eau (g/100 g),81.1,g,A,0.95,ANSES Ciqual 2025-11-03 — Analyses Ciqual-Aprifel 2017 (MS 2.5)
ING-PLANT-MANGUE-000001,13025,"Mangue, chair sans peau, sans noyau, crue",PROTEIN,"Protéines, N x 6.25 (g/100 g)",0.63,g,A,0.95,ANSES Ciqual 2025-11-03 — Valeur ajustée/calculée/imputée Ciqual
ING-PLANT-MANGUE-000001,13025,"Mangue, chair sans peau, sans noyau, crue",CARB,Glucides (g/100 g),14.3,g,A,0.95,ANSES Ciqual 2025-11-03 — Valeur ajustée/calculée/imputée Ciqual
ING-PLANT-MANGUE-000001,13025,"Mangue, chair sans peau, sans noyau, crue",SUGAR,Sucres (g/100 g),12.9,g,A,0.95,ANSES Ciqual 2025-11-03 — Analyses Ciqual-Aprifel 2017 (MS 2.5)
ING-PLANT-MANGUE-000001,13025,"Mangue, chair sans peau, sans noyau, crue",FIBER,Fibres alimentaires (g/100 g),1.6,g,A,0.95,ANSES Ciqual 2025-11-03 — Analyses Ciqual-Aprifel 2017 (MS 2.5)
ING-PLANT-MYRTILLE-000001,13028,"Myrtille, crue",ENERC,"Energie, Règlement UE N° 1169/2011 (kJ/100 g)",244.0,kJ,D,0.6,ANSES Ciqual 2025-11-03 — Valeur ajustée/calculée/imputée Ciqual
ING-PLANT-MYRTILLE-000001,13028,"Myrtille, crue",ENERCKCAL,"Energie, Règlement UE N° 1169/2011 (kcal/100 g)",57.7,kcal,D,0.6,ANSES Ciqual 2025-11-03 — Valeur ajustée/calculée/imputée Ciqual
ING-PLANT-MYRTILLE-000001,13028,"Myrtille, crue",WATER,Eau (g/100 g),84.2,g,B,0.85,"ANSES Ciqual 2025-11-03 — U.S. Department of Agriculture, Agricultural Research Service (2014). USDA National Nutrient Database for Standard Reference, Release 27. Nutrient Data Laboratory Home Page, http://www.ars.usda.gov/ba/bhnrc/ndl"
ING-PLANT-MYRTILLE-000001,13028,"Myrtille, crue",SALT,Sel chlorure de sodium (g/100 g),0.0025,g,B,0.85,"ANSES Ciqual 2025-11-03 — U.S. Department of Agriculture, Agricultural Research Service (2014). USDA National Nutrient Database for Standard Reference, Release 27. Nutrient Data Laboratory Home Page, http://www.ars.usda.gov/ba/bhnrc/ndl"
ING-PLANT-MYRTILLE-000001,13028,"Myrtille, crue",NA,Sodium (mg/100 g),1.0,mg,B,0.85,"ANSES Ciqual 2025-11-03 — U.S. Department of Agriculture, Agricultural Research Service (2014). USDA National Nutrient Database for Standard Reference, Release 27. Nutrient Data Laboratory Home Page, http://www.ars.usda.gov/ba/bhnrc/ndl"
ING-PLANT-MYRTILLE-000001,13028,"Myrtille, crue",PROTEIN,"Protéines, N x 6.25 (g/100 g)",0.87,g,B,0.85,ANSES Ciqual 2025-11-03 — Valeur ajustée/calculée/imputée Ciqual
ING-PLANT-MYRTILLE-000001,13028,"Myrtille, crue",CARB,Glucides (g/100 g),10.6,g,C,0.75,ANSES Ciqual 2025-11-03 — Valeur ajustée/calculée/imputée Ciqual
ING-PLANT-MYRTILLE-000001,13028,"Myrtille, crue",SUGAR,Sucres (g/100 g),9.96,g,B,0.85,"ANSES Ciqual 2025-11-03 — U.S. Department of Agriculture, Agricultural Research Service (2014). USDA National Nutrient Database for Standard Reference, Release 27. Nutrient Data Laboratory Home Page, http://www.ars.usda.gov/ba/bhnrc/ndl"
ING-PLANT-MYRTILLE-000001,13028,"Myrtille, crue",FIBER,Fibres alimentaires (g/100 g),2.4,g,B,0.85,"ANSES Ciqual 2025-11-03 — U.S. Department of Agriculture, Agricultural Research Service (2014). USDA National Nutrient Database for Standard Reference, Release 27. Nutrient Data Laboratory Home Page, http://www.ars.usda.gov/ba/bhnrc/ndl"
ING-PLANT-MYRTILLE-000001,13028,"Myrtille, crue",FAT,Lipides (g/100 g),0.33,g,B,0.85,"ANSES Ciqual 2025-11-03 — U.S. Department of Agriculture, Agricultural Research Service (2014). USDA National Nutrient Database for Standard Reference, Release 27. Nutrient Data Laboratory Home Page, http://www.ars.usda.gov/ba/bhnrc/ndl"
ING-PLANT-MYRTILLE-000001,13028,"Myrtille, crue",FAT_SAT,AG saturés (g/100 g),0.028,g,C,0.75,"ANSES Ciqual 2025-11-03 — U.S. Department of Agriculture, Agricultural Research Service (2014). USDA National Nutrient Database for Standard Reference, Release 27. Nutrient Data Laboratory Home Page, http://www.ars.usda.gov/ba/bhnrc/ndl"
ING-PLANT-MRE-000001,13029,"Mûre (de ronce), crue",ENERC,"Energie, Règlement UE N° 1169/2011 (kJ/100 g)",192.0,kJ,D,0.6,ANSES Ciqual 2025-11-03 — Valeur ajustée/calculée/imputée Ciqual
ING-PLANT-MRE-000001,13029,"Mûre (de ronce), crue",ENERCKCAL,"Energie, Règlement UE N° 1169/2011 (kcal/100 g)",46.0,kcal,D,0.6,ANSES Ciqual 2025-11-03 — Valeur ajustée/calculée/imputée Ciqual
ING-PLANT-MRE-000001,13029,"Mûre (de ronce), crue",WATER,Eau (g/100 g),86.1,g,A,0.95,ANSES Ciqual 2025-11-03 — Analyses Ciqual-Aprifel 2018 (MS 2.8)
ING-PLANT-MRE-000001,13029,"Mûre (de ronce), crue",PROTEIN,"Protéines, N x 6.25 (g/100 g)",1.13,g,A,0.95,ANSES Ciqual 2025-11-03 — Valeur ajustée/calculée/imputée Ciqual
ING-PLANT-MRE-000001,13029,"Mûre (de ronce), crue",CARB,Glucides (g/100 g),6.53,g,A,0.95,ANSES Ciqual 2025-11-03 — Valeur ajustée/calculée/imputée Ciqual
ING-PLANT-MRE-000001,13029,"Mûre (de ronce), crue",SUGAR,Sucres (g/100 g),6.1,g,A,0.95,ANSES Ciqual 2025-11-03 — Analyses Ciqual-Aprifel 2018 (MS 2.8)
ING-PLANT-MRE-000001,13029,"Mûre (de ronce), crue",FIBER,Fibres alimentaires (g/100 g),5.2,g,A,0.95,ANSES Ciqual 2025-11-03 — Analyses Ciqual-Aprifel 2018 (MS 2.8)
ING-PLANT-MRE-000001,13029,"Mûre (de ronce), crue",FAT,Lipides (g/100 g),0.7,g,A,0.95,ANSES Ciqual 2025-11-03 — Analyses Ciqual-Aprifel 2018 (MS 2.8)
ING-PLANT-MRE-000001,13029,"Mûre (de ronce), crue",FAT_SAT,AG saturés (g/100 g),0.07,g,A,0.95,ANSES Ciqual 2025-11-03 — Analyses Ciqual-Aprifel 2018 (MS 2.8)
ING-PLANT-ORANGE-000001,13034,"Orange, chair sans peau, sans pépins, crue",ENERC,"Energie, Règlement UE N° 1169/2011 (kJ/100 g)",177.0,kJ,D,0.6,ANSES Ciqual 2025-11-03 — Valeur ajustée/calculée/imputée Ciqual
ING-PLANT-ORANGE-000001,13034,"Orange, chair sans peau, sans pépins, crue",ENERCKCAL,"Energie, Règlement UE N° 1169/2011 (kcal/100 g)",42.0,kcal,D,0.6,ANSES Ciqual 2025-11-03 — Valeur ajustée/calculée/imputée Ciqual
ING-PLANT-ORANGE-000001,13034,"Orange, chair sans peau, sans pépins, crue",WATER,Eau (g/100 g),87.3,g,A,0.95,ANSES Ciqual 2025-11-03 — Analyses Ciqual-Aprifel 2017 (MS 2.5)
ING-PLANT-ORANGE-000001,13034,"Orange, chair sans peau, sans pépins, crue",PROTEIN,"Protéines, N x 6.25 (g/100 g)",0.75,g,A,0.95,ANSES Ciqual 2025-11-03 — Valeur ajustée/calculée/imputée Ciqual
ING-PLANT-ORANGE-000001,13034,"Orange, chair sans peau, sans pépins, crue",CARB,Glucides (g/100 g),8.03,g,A,0.95,ANSES Ciqual 2025-11-03 — Valeur ajustée/calculée/imputée Ciqual
ING-PLANT-ORANGE-000001,13034,"Orange, chair sans peau, sans pépins, crue",SUGAR,Sucres (g/100 g),7.6,g,A,0.95,ANSES Ciqual 2025-11-03 — Analyses Ciqual-Aprifel 2017 (MS 2.5)
ING-PLANT-ORANGE-000001,13034,"Orange, chair sans peau, sans pépins, crue",FIBER,Fibres alimentaires (g/100 g),2.7,g,A,0.95,ANSES Ciqual 2025-11-03 — Analyses Ciqual-Aprifel 2017 (MS 2.5)
ING-PLANT-PAPAYE-000001,13035,"Papaye, chair sans peau, crue",ENERC,"Energie, Règlement UE N° 1169/2011 (kJ/100 g)",167.0,kJ,D,0.6,ANSES Ciqual 2025-11-03 — Valeur ajustée/calculée/imputée Ciqual
ING-PLANT-PAPAYE-000001,13035,"Papaye, chair sans peau, crue",ENERCKCAL,"Energie, Règlement UE N° 1169/2011 (kcal/100 g)",39.6,kcal,D,0.6,ANSES Ciqual 2025-11-03 — Valeur ajustée/calculée/imputée Ciqual
ING-PLANT-PAPAYE-000001,13035,"Papaye, chair sans peau, crue",WATER,Eau (g/100 g),88.8,g,A,0.95,ANSES Ciqual 2025-11-03 — Analyses Ciqual-Aprifel 2018 (MS 2.8)
ING-PLANT-PAPAYE-000001,13035,"Papaye, chair sans peau, crue",PROTEIN,"Protéines, N x 6.25 (g/100 g)",0.75,g,A,0.95,ANSES Ciqual 2025-11-03 — Valeur ajustée/calculée/imputée Ciqual
ING-PLANT-PAPAYE-000001,13035,"Papaye, chair sans peau, crue",CARB,Glucides (g/100 g),8.53,g,A,0.95,ANSES Ciqual 2025-11-03 — Valeur ajustée/calculée/imputée Ciqual
ING-PLANT-PAPAYE-000001,13035,"Papaye, chair sans peau, crue",SUGAR,Sucres (g/100 g),8.1,g,A,0.95,ANSES Ciqual 2025-11-03 — Analyses Ciqual-Aprifel 2018 (MS 2.8)
ING-PLANT-PAPAYE-000001,13035,"Papaye, chair sans peau, crue",FIBER,Fibres alimentaires (g/100 g),1.8,g,A,0.95,ANSES Ciqual 2025-11-03 — Analyses Ciqual-Aprifel 2018 (MS 2.8)
ING-PLANT-PASTQUE-000001,13036,"Pastèque, chair sans peau, sans pépins, crue",ENERC,"Energie, Règlement UE N° 1169/2011 (kJ/100 g)",150.0,kJ,D,0.6,ANSES Ciqual 2025-11-03 — Valeur ajustée/calculée/imputée Ciqual
ING-PLANT-PASTQUE-000001,13036,"Pastèque, chair sans peau, sans pépins, crue",ENERCKCAL,"Energie, Règlement UE N° 1169/2011 (kcal/100 g)",35.4,kcal,D,0.6,ANSES Ciqual 2025-11-03 — Valeur ajustée/calculée/imputée Ciqual
ING-PLANT-PASTQUE-000001,13036,"Pastèque, chair sans peau, sans pépins, crue",WATER,Eau (g/100 g),91.0,g,A,0.95,ANSES Ciqual 2025-11-03 — Analyses Ciqual-Aprifel 2017 (MS 2.5)
ING-PLANT-PASTQUE-000001,13036,"Pastèque, chair sans peau, sans pépins, crue",PROTEIN,"Protéines, N x 6.25 (g/100 g)",0.69,g,A,0.95,ANSES Ciqual 2025-11-03 — Valeur ajustée/calculée/imputée Ciqual
ING-PLANT-PASTQUE-000001,13036,"Pastèque, chair sans peau, sans pépins, crue",CARB,Glucides (g/100 g),8.33,g,A,0.95,ANSES Ciqual 2025-11-03 — Valeur ajustée/calculée/imputée Ciqual
ING-PLANT-PASTQUE-000001,13036,"Pastèque, chair sans peau, sans pépins, crue",SUGAR,Sucres (g/100 g),7.9,g,A,0.95,ANSES Ciqual 2025-11-03 — Analyses Ciqual-Aprifel 2017 (MS 2.5)
ING-PLANT-PASTQUE-000001,13036,"Pastèque, chair sans peau, sans pépins, crue",FIBER,Fibres alimentaires (g/100 g),0.5,g,A,0.95,ANSES Ciqual 2025-11-03 — Analyses Ciqual-Aprifel 2017 (MS 2.5)
ING-PLANT-POMME-000003,13038,"Compote de pomme, préemballée",ENERC,"Energie, Règlement UE N° 1169/2011 (kJ/100 g)",453.0,kJ,D,0.6,ANSES Ciqual 2025-11-03 — Valeur ajustée/calculée/imputée Ciqual
ING-PLANT-POMME-000003,13038,"Compote de pomme, préemballée",ENERCKCAL,"Energie, Règlement UE N° 1169/2011 (kcal/100 g)",107.0,kcal,D,0.6,ANSES Ciqual 2025-11-03 — Valeur ajustée/calculée/imputée Ciqual
ING-PLANT-POMME-000003,13038,"Compote de pomme, préemballée",WATER,Eau (g/100 g),72.9,g,A,0.95,ANSES Ciqual 2025-11-03 — Oqali (2009). Analyses compotes.
ING-PLANT-POMME-000003,13038,"Compote de pomme, préemballée",SALT,Sel chlorure de sodium (g/100 g),0.031,g,A,0.95,ANSES Ciqual 2025-11-03 — Oqali (2017). Etude du secteur des compotes
ING-PLANT-POMME-000003,13038,"Compote de pomme, préemballée",PROTEIN,"Protéines, N x 6.25 (g/100 g)",0.25,g,A,0.95,ANSES Ciqual 2025-11-03 — Valeur ajustée/calculée/imputée Ciqual
ING-PLANT-POMME-000003,13038,"Compote de pomme, préemballée",CARB,Glucides (g/100 g),25.8,g,A,0.95,ANSES Ciqual 2025-11-03 — Valeur ajustée/calculée/imputée Ciqual
ING-PLANT-POMME-000003,13038,"Compote de pomme, préemballée",SUGAR,Sucres (g/100 g),22.6,g,A,0.95,ANSES Ciqual 2025-11-03 — Oqali (2017). Etude du secteur des compotes
ING-PLANT-POMME-000003,13038,"Compote de pomme, préemballée",FIBER,Fibres alimentaires (g/100 g),1.54,g,A,0.95,ANSES Ciqual 2025-11-03 — Oqali (2017). Etude du secteur des compotes
ING-PLANT-POMME-000003,13038,"Compote de pomme, préemballée",FAT,Lipides (g/100 g),0.23,g,A,0.95,ANSES Ciqual 2025-11-03 — Oqali (2017). Etude du secteur des compotes
ING-PLANT-POMME-000003,13038,"Compote de pomme, préemballée",FAT_SAT,AG saturés (g/100 g),0.000025,g,A,0.95,ANSES Ciqual 2025-11-03 — Oqali (2017). Etude du secteur des compotes
ING-PLANT-PAMPLEMOUSSE-000001,13040,"Pomelo (dit Pamplemousse), chair sans peau, sans pépins, cru",ENERC,"Energie, Règlement UE N° 1169/2011 (kJ/100 g)",142.0,kJ,D,0.6,ANSES Ciqual 2025-11-03 — Valeur ajustée/calculée/imputée Ciqual
ING-PLANT-PAMPLEMOUSSE-000001,13040,"Pomelo (dit Pamplemousse), chair sans peau, sans pépins, cru",ENERCKCAL,"Energie, Règlement UE N° 1169/2011 (kcal/100 g)",33.5,kcal,D,0.6,ANSES Ciqual 2025-11-03 — Valeur ajustée/calculée/imputée Ciqual
ING-PLANT-PAMPLEMOUSSE-000001,13040,"Pomelo (dit Pamplemousse), chair sans peau, sans pépins, cru",WATER,Eau (g/100 g),90.0,g,A,0.95,ANSES Ciqual 2025-11-03 — Analyses Ciqual 2020 (MS 1.3)
ING-PLANT-PAMPLEMOUSSE-000001,13040,"Pomelo (dit Pamplemousse), chair sans peau, sans pépins, cru",PROTEIN,"Protéines, N x 6.25 (g/100 g)",0.84,g,A,0.95,ANSES Ciqual 2025-11-03 — Valeur ajustée/calculée/imputée Ciqual
