nutrition_record_id,ingredient_id,ingredient_state_id,canonical_name_fr,source_id,source_food_id,source_food_name,source_version,source_country,component_id,component_name,component_group,original_value,original_unit,normalized_value,normalized_unit,basis,value_qualifier,value_type,min_value,max_value,sample_count,analytical_method,derivation_method,data_date,retrieval_date,source_url,confidence,mapping_confidence,notes
NUTR-0000295,ING-PLANT-ANANAS-000001,raw,Ananas,USDAFDC,169124,"Pineapple, raw, all varieties",2024-10,United States,WATER,Eau,matrix,86.0,g,86.0,g,per_100g_edible_part,EXACT,measured,,,,,,,2026-08-22,https://fdc.nal.usda.gov/,0.90,0.90,
NUTR-0000296,ING-PLANT-ANANAS-000001,raw,Ananas,USDAFDC,169124,"Pineapple, raw, all varieties",2024-10,United States,PROTEIN,Protéines,macronutrient,0.54,g,0.54,g,per_100g_edible_part,EXACT,measured,,,,,,,2026-08-22,https://fdc.nal.usda.gov/,0.90,0.90,
NUTR-0000297,ING-PLANT-ANANAS-000001,raw,Ananas,USDAFDC,169124,"Pineapple, raw, all varieties",2024-10,United States,FAT,Lipides totaux,macronutrient,0.12,g,0.12,g,per_100g_edible_part,EXACT,measured,,,,,,,2026-08-22,https://fdc.nal.usda.gov/,0.90,0.90,
NUTR-0000298,ING-PLANT-ANANAS-000001,raw,Ananas,USDAFDC,169124,"Pineapple, raw, all varieties",2024-10,United States,CARB,Glucides totaux,macronutrient,13.1,g,13.1,g,per_100g_edible_part,EXACT,measured,,,,,,,2026-08-22,https://fdc.nal.usda.gov/,0.90,0.90,
NUTR-0000299,ING-PLANT-ANANAS-000001,raw,Ananas,USDAFDC,169124,"Pineapple, raw, all varieties",2024-10,United States,SUGAR,Sucres totaux,carbohydrate,9.85,g,9.85,g,per_100g_edible_part,EXACT,measured,,,,,,,2026-08-22,https://fdc.nal.usda.gov/,0.90,0.90,
NUTR-0000300,ING-PLANT-ANANAS-000001,raw,Ananas,USDAFDC,169124,"Pineapple, raw, all varieties",2024-10,United States,FIBER,Fibres alimentaires,carbohydrate,1.4,g,1.4,g,per_100g_edible_part,EXACT,measured,,,,,,,2026-08-22,https://fdc.nal.usda.gov/,0.90,0.90,
NUTR-0000301,ING-PLANT-ANANAS-000001,raw,Ananas,USDAFDC,169124,"Pineapple, raw, all varieties",2024-10,United States,K,Potassium,mineral,109,mg,109,mg,per_100g_edible_part,EXACT,measured,,,,,,,2026-08-22,https://fdc.nal.usda.gov/,0.90,0.90,
NUTR-0000302,ING-PLANT-ANANAS-000001,raw,Ananas,USDAFDC,169124,"Pineapple, raw, all varieties",2024-10,United States,CA,Calcium,mineral,13,mg,13,mg,per_100g_edible_part,EXACT,measured,,,,,,,2026-08-22,https://fdc.nal.usda.gov/,0.90,0.90,
NUTR-0000303,ING-PLANT-ANANAS-000001,raw,Ananas,USDAFDC,169124,"Pineapple, raw, all varieties",2024-10,United States,FE,Fer,mineral,0.29,mg,0.29,mg,per_100g_edible_part,EXACT,measured,,,,,,,2026-08-22,https://fdc.nal.usda.gov/,0.90,0.90,
NUTR-0000304,ING-PLANT-ANANAS-000001,raw,Ananas,USDAFDC,169124,"Pineapple, raw, all varieties",2024-10,United States,VITC,Vitamine C,vitamin,47.8,mg,47.8,mg,per_100g_edible_part,EXACT,measured,,,,,,,2026-08-22,https://fdc.nal.usda.gov/,0.90,0.90,
NUTR-0000305,ING-PLANT-ANANAS-000001,raw,Ananas,USDAFDC,169124,"Pineapple, raw, all varieties",2024-10,United States,VITB6,Vitamine B6,vitamin,0.112,mg,0.112,mg,per_100g_edible_part,EXACT,measured,,,,,,,2026-08-22,https://fdc.nal.usda.gov/,0.90,0.90,
NUTR-0000306,ING-PLANT-ANANAS-000001,raw,Ananas,USDAFDC,169124,"Pineapple, raw, all varieties",2024-10,United States,FOL,Folates totaux,vitamin,18,µg,18,µg,per_100g_edible_part,EXACT,measured,,,,,,,2026-08-22,https://fdc.nal.usda.gov/,0.90,0.90,
NUTR-0000307,ING-PLANT-RAISIN-000001,raw,Raisin frais,CIQUAL,13002,"Raisin, cru",2024,France,ENERCKCAL,Énergie (kcal),energy,67,kcal,67,kcal,per_100g_edible_part,EXACT,measured,,,,,,,2026-08-22,https://ciqual.anses.fr/,0.95,0.90,
NUTR-0000308,ING-PLANT-RAISIN-000001,raw,Raisin frais,CIQUAL,13002,"Raisin, cru",2024,France,WATER,Eau,matrix,81.6,g,81.6,g,per_100g_edible_part,EXACT,measured,,,,,,,2026-08-22,https://ciqual.anses.fr/,0.95,0.90,
NUTR-0000309,ING-PLANT-RAISIN-000001,raw,Raisin frais,CIQUAL,13002,"Raisin, cru",2024,France,PROTEIN,Protéines,macronutrient,0.6,g,0.6,g,per_100g_edible_part,EXACT,measured,,,,,,,2026-08-22,https://ciqual.anses.fr/,0.95,0.90,
NUTR-0000310,ING-PLANT-RAISIN-000001,raw,Raisin frais,CIQUAL,13002,"Raisin, cru",2024,France,FAT,Lipides totaux,macronutrient,0.1,g,0.1,g,per_100g_edible_part,EXACT,measured,,,,,,,2026-08-22,https://ciqual.anses.fr/,0.95,0.90,
NUTR-0000311,ING-PLANT-RAISIN-000001,raw,Raisin frais,CIQUAL,13002,"Raisin, cru",2024,France,CARB,Glucides totaux,macronutrient,17.0,g,17.0,g,per_100g_edible_part,EXACT,measured,,,,,,,2026-08-22,https://ciqual.anses.fr/,0.95,0.90,
NUTR-0000312,ING-PLANT-RAISIN-000001,raw,Raisin frais,CIQUAL,13002,"Raisin, cru",2024,France,SUGAR,Sucres totaux,carbohydrate,16.0,g,16.0,g,per_100g_edible_part,EXACT,measured,,,,,,,2026-08-22,https://ciqual.anses.fr/,0.95,0.90,
NUTR-0000313,ING-PLANT-RAISIN-000001,raw,Raisin frais,CIQUAL,13002,"Raisin, cru",2024,France,GLUCOSE,Glucose,carbohydrate,7.0,g,7.0,g,per_100g_edible_part,EXACT,measured,,,,,,,2026-08-22,https://ciqual.anses.fr/,0.95,0.90,
NUTR-0000314,ING-PLANT-RAISIN-000001,raw,Raisin frais,CIQUAL,13002,"Raisin, cru",2024,France,FRUCTOSE,Fructose,carbohydrate,8.0,g,8.0,g,per_100g_edible_part,EXACT,measured,,,,,,,2026-08-22,https://ciqual.anses.fr/,0.95,0.90,
NUTR-0000315,ING-PLANT-RAISIN-000001,raw,Raisin frais,CIQUAL,13002,"Raisin, cru",2024,France,FIBER,Fibres alimentaires,carbohydrate,1.5,g,1.5,g,per_100g_edible_part,EXACT,measured,,,,,,,2026-08-22,https://ciqual.anses.fr/,0.95,0.90,
NUTR-0000316,ING-PLANT-RAISIN-000001,raw,Raisin frais,CIQUAL,13002,"Raisin, cru",2024,France,K,Potassium,mineral,200,mg,200,mg,per_100g_edible_part,EXACT,measured,,,,,,,2026-08-22,https://ciqual.anses.fr/,0.95,0.90,
NUTR-0000317,ING-PLANT-RAISIN-000001,raw,Raisin frais,CIQUAL,13002,"Raisin, cru",2024,France,CA,Calcium,mineral,11,mg,11,mg,per_100g_edible_part,EXACT,measured,,,,,,,2026-08-22,https://ciqual.anses.fr/,0.95,0.90,
NUTR-0000318,ING-PLANT-RAISIN-000001,raw,Raisin frais,CIQUAL,13002,"Raisin, cru",2024,France,VITC,Vitamine C,vitamin,3.0,mg,3.0,mg,per_100g_edible_part,EXACT,measured,,,,,,,2026-08-22,https://ciqual.anses.fr/,0.95,0.90,
NUTR-0000319,ING-PLANT-RAISIN-000001,raw,Raisin frais,CIQUAL,13002,"Raisin, cru",2024,France,VITK,Vitamine K,vitamin,14.6,µg,14.6,µg,per_100g_edible_part,EXACT,measured,,,,,,,2026-08-22,https://ciqual.anses.fr/,0.95,0.90,
NUTR-0000320,ING-PLANT-RAISIN-000001,raw,Raisin frais,CIQUAL,13002,"Raisin, cru",2024,France,POLYPHEN,Polyphénols totaux,bioactive,200,mg,200,mg,per_100g_edible_part,ESTIMATED,analytical_database,,,,,,,2026-08-22,https://ciqual.anses.fr/,0.95,0.90,
NUTR-0000321,ING-PLANT-POMME-000002,baked,Pomme cuite,CIQUAL,13001,"Pomme, cuite au four",2024,France,ENERCKCAL,Énergie (kcal),energy,56,kcal,56,kcal,per_100g_edible_part,EXACT,measured,,,,,,,2026-08-22,https://ciqual.anses.fr/,0.95,0.90,
NUTR-0000322,ING-PLANT-POMME-000002,baked,Pomme cuite,CIQUAL,13001,"Pomme, cuite au four",2024,France,WATER,Eau,matrix,84.5,g,84.5,g,per_100g_edible_part,EXACT,measured,,,,,,,2026-08-22,https://ciqual.anses.fr/,0.95,0.90,
NUTR-0000323,ING-PLANT-POMME-000002,baked,Pomme cuite,CIQUAL,13001,"Pomme, cuite au four",2024,France,PROTEIN,Protéines,macronutrient,0.28,g,0.28,g,per_100g_edible_part,EXACT,measured,,,,,,,2026-08-22,https://ciqual.anses.fr/,0.95,0.90,
NUTR-0000324,ING-PLANT-POMME-000002,baked,Pomme cuite,CIQUAL,13001,"Pomme, cuite au four",2024,France,FAT,Lipides totaux,macronutrient,0.18,g,0.18,g,per_100g_edible_part,EXACT,measured,,,,,,,2026-08-22,https://ciqual.anses.fr/,0.95,0.90,
NUTR-0000325,ING-PLANT-POMME-000002,baked,Pomme cuite,CIQUAL,13001,"Pomme, cuite au four",2024,France,CARB,Glucides totaux,macronutrient,13.0,g,13.0,g,per_100g_edible_part,EXACT,measured,,,,,,,2026-08-22,https://ciqual.anses.fr/,0.95,0.90,
NUTR-0000326,ING-PLANT-POMME-000002,baked,Pomme cuite,CIQUAL,13001,"Pomme, cuite au four",2024,France,SUGAR,Sucres totaux,carbohydrate,11.9,g,11.9,g,per_100g_edible_part,EXACT,measured,,,,,,,2026-08-22,https://ciqual.anses.fr/,0.95,0.90,
NUTR-0000327,ING-PLANT-POMME-000002,baked,Pomme cuite,CIQUAL,13001,"Pomme, cuite au four",2024,France,FIBER,Fibres alimentaires,carbohydrate,2.5,g,2.5,g,per_100g_edible_part,EXACT,measured,,,,,,,2026-08-22,https://ciqual.anses.fr/,0.95,0.90,
NUTR-0000328,ING-PLANT-POMME-000002,baked,Pomme cuite,CIQUAL,13001,"Pomme, cuite au four",2024,France,K,Potassium,mineral,95,mg,95,mg,per_100g_edible_part,EXACT,measured,,,,,,,2026-08-22,https://ciqual.anses.fr/,0.95,0.90,
NUTR-0000329,ING-PLANT-POMME-000002,baked,Pomme cuite,CIQUAL,13001,"Pomme, cuite au four",2024,France,NA,Sodium,mineral,1,mg,1,mg,per_100g_edible_part,EXACT,measured,,,,,,,2026-08-22,https://ciqual.anses.fr/,0.95,0.90,
NUTR-0000330,ING-PLANT-POMME-000002,baked,Pomme cuite,CIQUAL,13001,"Pomme, cuite au four",2024,France,VITC,Vitamine C,vitamin,2.5,mg,2.5,mg,per_100g_edible_part,EXACT,measured,,,,,,,2026-08-22,https://ciqual.anses.fr/,0.95,0.90,
NUTR-0000331,ING-PLANT-PCHE-000001,raw,Pêche crue,USDAFDC,169928,"Peaches, yellow, raw",2024-10,United States,ENERCKCAL,Énergie (kcal),energy,39,kcal,39,kcal,per_100g_edible_part,EXACT,measured,,,,,,,2026-08-22,https://fdc.nal.usda.gov/,0.90,0.90,
NUTR-0000332,ING-PLANT-PCHE-000001,raw,Pêche crue,USDAFDC,169928,"Peaches, yellow, raw",2024-10,United States,WATER,Eau,matrix,88.9,g,88.9,g,per_100g_edible_part,EXACT,measured,,,,,,,2026-08-22,https://fdc.nal.usda.gov/,0.90,0.90,
NUTR-0000333,ING-PLANT-PCHE-000001,raw,Pêche crue,USDAFDC,169928,"Peaches, yellow, raw",2024-10,United States,PROTEIN,Protéines,macronutrient,0.91,g,0.91,g,per_100g_edible_part,EXACT,measured,,,,,,,2026-08-22,https://fdc.nal.usda.gov/,0.90,0.90,
NUTR-0000334,ING-PLANT-PCHE-000001,raw,Pêche crue,USDAFDC,169928,"Peaches, yellow, raw",2024-10,United States,FAT,Lipides totaux,macronutrient,0.25,g,0.25,g,per_100g_edible_part,EXACT,measured,,,,,,,2026-08-22,https://fdc.nal.usda.gov/,0.90,0.90,
NUTR-0000335,ING-PLANT-PCHE-000001,raw,Pêche crue,USDAFDC,169928,"Peaches, yellow, raw",2024-10,United States,CARB,Glucides totaux,macronutrient,9.54,g,9.54,g,per_100g_edible_part,EXACT,measured,,,,,,,2026-08-22,https://fdc.nal.usda.gov/,0.90,0.90,
NUTR-0000336,ING-PLANT-PCHE-000001,raw,Pêche crue,USDAFDC,169928,"Peaches, yellow, raw",2024-10,United States,SUGAR,Sucres totaux,carbohydrate,8.39,g,8.39,g,per_100g_edible_part,EXACT,measured,,,,,,,2026-08-22,https://fdc.nal.usda.gov/,0.90,0.90,
NUTR-0000337,ING-PLANT-PCHE-000001,raw,Pêche crue,USDAFDC,169928,"Peaches, yellow, raw",2024-10,United States,FIBER,Fibres alimentaires,carbohydrate,1.5,g,1.5,g,per_100g_edible_part,EXACT,measured,,,,,,,2026-08-22,https://fdc.nal.usda.gov/,0.90,0.90,
NUTR-0000338,ING-PLANT-PCHE-000001,raw,Pêche crue,USDAFDC,169928,"Peaches, yellow, raw",2024-10,United States,K,Potassium,mineral,190,mg,190,mg,per_100g_edible_part,EXACT,measured,,,,,,,2026-08-22,https://fdc.nal.usda.gov/,0.90,0.90,
NUTR-0000339,ING-PLANT-PCHE-000001,raw,Pêche crue,USDAFDC,169928,"Peaches, yellow, raw",2024-10,United States,CA,Calcium,mineral,6,mg,6,mg,per_100g_edible_part,EXACT,measured,,,,,,,2026-08-22,https://fdc.nal.usda.gov/,0.90,0.90,
NUTR-0000340,ING-PLANT-PCHE-000001,raw,Pêche crue,USDAFDC,169928,"Peaches, yellow, raw",2024-10,United States,FE,Fer,mineral,0.25,mg,0.25,mg,per_100g_edible_part,EXACT,measured,,,,,,,2026-08-22,https://fdc.nal.usda.gov/,0.90,0.90,
NUTR-0000341,ING-PLANT-PCHE-000001,raw,Pêche crue,USDAFDC,169928,"Peaches, yellow, raw",2024-10,United States,VITC,Vitamine C,vitamin,6.6,mg,6.6,mg,per_100g_edible_part,EXACT,measured,,,,,,,2026-08-22,https://fdc.nal.usda.gov/,0.90,0.90,
NUTR-0000342,ING-PLANT-PCHE-000001,raw,Pêche crue,USDAFDC,169928,"Peaches, yellow, raw",2024-10,United States,VITA,Vitamine A (équivalent rétinol),vitamin,16,µg,16,µg,per_100g_edible_part,EXACT,measured,,,,,,,2026-08-22,https://fdc.nal.usda.gov/,0.90,0.90,
NUTR-0000343,ING-PLANT-PCHE-000001,raw,Pêche crue,USDAFDC,169928,"Peaches, yellow, raw",2024-10,United States,CAROTENE_B,β-carotène,vitamin,162,µg,162,µg,per_100g_edible_part,EXACT,measured,,,,,,,2026-08-22,https://fdc.nal.usda.gov/,0.90,0.90,
NUTR-0000344,ING-PLANT-PCHE-000001,raw,Pêche crue,USDAFDC,169928,"Peaches, yellow, raw",2024-10,United States,FOL,Folates totaux,vitamin,4,µg,4,µg,per_100g_edible_part,EXACT,measured,,,,,,,2026-08-22,https://fdc.nal.usda.gov/,0.90,0.90,
NUTR-0000345,ING-PLANT-PAMPLEMOUSSE-000001,raw,Pamplemousse cru,USDAFDC,173946,"Grapefruit, raw, pink and red, all areas",2024-10,United States,ENERCKCAL,Énergie (kcal),energy,42,kcal,42,kcal,per_100g_edible_part,EXACT,measured,,,,,,,2026-08-22,https://fdc.nal.usda.gov/,0.90,0.90,
NUTR-0000346,ING-PLANT-PAMPLEMOUSSE-000001,raw,Pamplemousse cru,USDAFDC,173946,"Grapefruit, raw, pink and red, all areas",2024-10,United States,WATER,Eau,matrix,88.1,g,88.1,g,per_100g_edible_part,EXACT,measured,,,,,,,2026-08-22,https://fdc.nal.usda.gov/,0.90,0.90,
NUTR-0000347,ING-PLANT-PAMPLEMOUSSE-000001,raw,Pamplemousse cru,USDAFDC,173946,"Grapefruit, raw, pink and red, all areas",2024-10,United States,PROTEIN,Protéines,macronutrient,0.77,g,0.77,g,per_100g_edible_part,EXACT,measured,,,,,,,2026-08-22,https://fdc.nal.usda.gov/,0.90,0.90,
NUTR-0000348,ING-PLANT-PAMPLEMOUSSE-000001,raw,Pamplemousse cru,USDAFDC,173946,"Grapefruit, raw, pink and red, all areas",2024-10,United States,FAT,Lipides totaux,macronutrient,0.14,g,0.14,g,per_100g_edible_part,EXACT,measured,,,,,,,2026-08-22,https://fdc.nal.usda.gov/,0.90,0.90,
NUTR-0000349,ING-PLANT-PAMPLEMOUSSE-000001,raw,Pamplemousse cru,USDAFDC,173946,"Grapefruit, raw, pink and red, all areas",2024-10,United States,CARB,Glucides totaux,macronutrient,10.7,g,10.7,g,per_100g_edible_part,EXACT,measured,,,,,,,2026-08-22,https://fdc.nal.usda.gov/,0.90,0.90,
NUTR-0000350,ING-PLANT-PAMPLEMOUSSE-000001,raw,Pamplemousse cru,USDAFDC,173946,"Grapefruit, raw, pink and red, all areas",2024-10,United States,SUGAR,Sucres totaux,carbohydrate,6.89,g,6.89,g,per_100g_edible_part,EXACT,measured,,,,,,,2026-08-22,https://fdc.nal.usda.gov/,0.90,0.90,
NUTR-0000351,ING-PLANT-PAMPLEMOUSSE-000001,raw,Pamplemousse cru,USDAFDC,173946,"Grapefruit, raw, pink and red, all areas",2024-10,United States,FIBER,Fibres alimentaires,carbohydrate,1.6,g,1.6,g,per_100g_edible_part,EXACT,measured,,,,,,,2026-08-22,https://fdc.nal.usda.gov/,0.90,0.90,
NUTR-0000352,ING-PLANT-PAMPLEMOUSSE-000001,raw,Pamplemousse cru,USDAFDC,173946,"Grapefruit, raw, pink and red, all areas",2024-10,United States,K,Potassium,mineral,135,mg,135,mg,per_100g_edible_part,EXACT,measured,,,,,,,2026-08-22,https://fdc.nal.usda.gov/,0.90,0.90,
NUTR-0000353,ING-PLANT-PAMPLEMOUSSE-000001,raw,Pamplemousse cru,USDAFDC,173946,"Grapefruit, raw, pink and red, all areas",2024-10,United States,CA,Calcium,mineral,22,mg,22,mg,per_100g_edible_part,EXACT,measured,,,,,,,2026-08-22,https://fdc.nal.usda.gov/,0.90,0.90,
NUTR-0000354,ING-PLANT-PAMPLEMOUSSE-000001,raw,Pamplemousse cru,USDAFDC,173946,"Grapefruit, raw, pink and red, all areas",2024-10,United States,VITC,Vitamine C,vitamin,31.2,mg,31.2,mg,per_100g_edible_part,EXACT,measured,,,,,,,2026-08-22,https://fdc.nal.usda.gov/,0.90,0.90,
NUTR-0000355,ING-PLANT-PAMPLEMOUSSE-000001,raw,Pamplemousse cru,USDAFDC,173946,"Grapefruit, raw, pink and red, all areas",2024-10,United States,VITA,Vitamine A (équivalent rétinol),vitamin,58,µg,58,µg,per_100g_edible_part,EXACT,measured,,,,,,,2026-08-22,https://fdc.nal.usda.gov/,0.90,0.90,
NUTR-0000356,ING-PLANT-PAMPLEMOUSSE-000001,raw,Pamplemousse cru,USDAFDC,173946,"Grapefruit, raw, pink and red, all areas",2024-10,United States,FOL,Folates totaux,vitamin,13,µg,13,µg,per_100g_edible_part,EXACT,measured,,,,,,,2026-08-22,https://fdc.nal.usda.gov/,0.90,0.90,
NUTR-0000357,ING-PLANT-POMMEDETERRE-000001,raw,Pomme de terre,CIQUAL,13054,"Pomme de terre, crue, épluchée",2024,France,ENERCKCAL,Énergie (kcal),energy,81,kcal,81,kcal,per_100g_edible_part,EXACT,measured,,,,,,,2026-08-22,https://ciqual.anses.fr/,0.95,0.90,
NUTR-0000358,ING-PLANT-POMMEDETERRE-000001,raw,Pomme de terre,CIQUAL,13054,"Pomme de terre, crue, épluchée",2024,France,WATER,Eau,matrix,78.6,g,78.6,g,per_100g_edible_part,EXACT,measured,,,,,,,2026-08-22,https://ciqual.anses.fr/,0.95,0.90,
NUTR-0000359,ING-PLANT-POMMEDETERRE-000001,raw,Pomme de terre,CIQUAL,13054,"Pomme de terre, crue, épluchée",2024,France,PROTEIN,Protéines,macronutrient,1.8,g,1.8,g,per_100g_edible_part,EXACT,measured,,,,,,,2026-08-22,https://ciqual.anses.fr/,0.95,0.90,
NUTR-0000360,ING-PLANT-POMMEDETERRE-000001,raw,Pomme de terre,CIQUAL,13054,"Pomme de terre, crue, épluchée",2024,France,FAT,Lipides totaux,macronutrient,0.1,g,0.1,g,per_100g_edible_part,EXACT,measured,,,,,,,2026-08-22,https://ciqual.anses.fr/,0.95,0.90,
NUTR-0000361,ING-PLANT-POMMEDETERRE-000001,raw,Pomme de terre,CIQUAL,13054,"Pomme de terre, crue, épluchée",2024,France,CARB,Glucides totaux,macronutrient,18.0,g,18.0,g,per_100g_edible_part,EXACT,measured,,,,,,,2026-08-22,https://ciqual.anses.fr/,0.95,0.90,
NUTR-0000362,ING-PLANT-POMMEDETERRE-000001,raw,Pomme de terre,CIQUAL,13054,"Pomme de terre, crue, épluchée",2024,France,STARCH,Amidon,carbohydrate,15.4,g,15.4,g,per_100g_edible_part,EXACT,measured,,,,,,,2026-08-22,https://ciqual.anses.fr/,0.95,0.90,
NUTR-0000363,ING-PLANT-POMMEDETERRE-000001,raw,Pomme de terre,CIQUAL,13054,"Pomme de terre, crue, épluchée",2024,France,SUGAR,Sucres totaux,carbohydrate,0.9,g,0.9,g,per_100g_edible_part,EXACT,measured,,,,,,,2026-08-22,https://ciqual.anses.fr/,0.95,0.90,
NUTR-0000364,ING-PLANT-POMMEDETERRE-000001,raw,Pomme de terre,CIQUAL,13054,"Pomme de terre, crue, épluchée",2024,France,FIBER,Fibres alimentaires,carbohydrate,1.5,g,1.5,g,per_100g_edible_part,EXACT,measured,,,,,,,2026-08-22,https://ciqual.anses.fr/,0.95,0.90,
NUTR-0000365,ING-PLANT-POMMEDETERRE-000001,raw,Pomme de terre,CIQUAL,13054,"Pomme de terre, crue, épluchée",2024,France,K,Potassium,mineral,380,mg,380,mg,per_100g_edible_part,EXACT,measured,,,,,,,2026-08-22,https://ciqual.anses.fr/,0.95,0.90,
NUTR-0000366,ING-PLANT-POMMEDETERRE-000001,raw,Pomme de terre,CIQUAL,13054,"Pomme de terre, crue, épluchée",2024,France,NA,Sodium,mineral,4,mg,4,mg,per_100g_edible_part,EXACT,measured,,,,,,,2026-08-22,https://ciqual.anses.fr/,0.95,0.90,
NUTR-0000367,ING-PLANT-POMMEDETERRE-000001,raw,Pomme de terre,CIQUAL,13054,"Pomme de terre, crue, épluchée",2024,France,P,Phosphore,mineral,50,mg,50,mg,per_100g_edible_part,EXACT,measured,,,,,,,2026-08-22,https://ciqual.anses.fr/,0.95,0.90,
NUTR-0000368,ING-PLANT-POMMEDETERRE-000001,raw,Pomme de terre,CIQUAL,13054,"Pomme de terre, crue, épluchée",2024,France,FE,Fer,mineral,0.6,mg,0.6,mg,per_100g_edible_part,EXACT,measured,,,,,,,2026-08-22,https://ciqual.anses.fr/,0.95,0.90,
NUTR-0000369,ING-PLANT-POMMEDETERRE-000001,raw,Pomme de terre,CIQUAL,13054,"Pomme de terre, crue, épluchée",2024,France,VITC,Vitamine C,vitamin,11.0,mg,11.0,mg,per_100g_edible_part,EXACT,measured,,,,,,,2026-08-22,https://ciqual.anses.fr/,0.95,0.90,
NUTR-0000370,ING-PLANT-POMMEDETERRE-000001,raw,Pomme de terre,CIQUAL,13054,"Pomme de terre, crue, épluchée",2024,France,VITB6,Vitamine B6,vitamin,0.3,mg,0.3,mg,per_100g_edible_part,EXACT,measured,,,,,,,2026-08-22,https://ciqual.anses.fr/,0.95,0.90,
NUTR-0000371,ING-PLANT-POMMEDETERRE-000001,raw,Pomme de terre,CIQUAL,13054,"Pomme de terre, crue, épluchée",2024,France,FOL,Folates totaux,vitamin,17,µg,17,µg,per_100g_edible_part,EXACT,measured,,,,,,,2026-08-22,https://ciqual.anses.fr/,0.95,0.90,
NUTR-0000372,ING-PLANT-OIGNON-000001,raw,Oignon,CIQUAL,13098,"Oignon, cru",2024,France,ENERCKCAL,Énergie (kcal),energy,38,kcal,38,kcal,per_100g_edible_part,EXACT,measured,,,,,,,2026-08-22,https://ciqual.anses.fr/,0.95,0.90,
NUTR-0000373,ING-PLANT-OIGNON-000001,raw,Oignon,CIQUAL,13098,"Oignon, cru",2024,France,WATER,Eau,matrix,89.5,g,89.5,g,per_100g_edible_part,EXACT,measured,,,,,,,2026-08-22,https://ciqual.anses.fr/,0.95,0.90,
NUTR-0000374,ING-PLANT-OIGNON-000001,raw,Oignon,CIQUAL,13098,"Oignon, cru",2024,France,PROTEIN,Protéines,macronutrient,1.0,g,1.0,g,per_100g_edible_part,EXACT,measured,,,,,,,2026-08-22,https://ciqual.anses.fr/,0.95,0.90,
NUTR-0000375,ING-PLANT-OIGNON-000001,raw,Oignon,CIQUAL,13098,"Oignon, cru",2024,France,FAT,Lipides totaux,macronutrient,0.1,g,0.1,g,per_100g_edible_part,EXACT,measured,,,,,,,2026-08-22,https://ciqual.anses.fr/,0.95,0.90,
NUTR-0000376,ING-PLANT-OIGNON-000001,raw,Oignon,CIQUAL,13098,"Oignon, cru",2024,France,CARB,Glucides totaux,macronutrient,8.6,g,8.6,g,per_100g_edible_part,EXACT,measured,,,,,,,2026-08-22,https://ciqual.anses.fr/,0.95,0.90,
NUTR-0000377,ING-PLANT-OIGNON-000001,raw,Oignon,CIQUAL,13098,"Oignon, cru",2024,France,SUGAR,Sucres totaux,carbohydrate,5.2,g,5.2,g,per_100g_edible_part,EXACT,measured,,,,,,,2026-08-22,https://ciqual.anses.fr/,0.95,0.90,
NUTR-0000378,ING-PLANT-OIGNON-000001,raw,Oignon,CIQUAL,13098,"Oignon, cru",2024,France,FIBER,Fibres alimentaires,carbohydrate,1.6,g,1.6,g,per_100g_edible_part,EXACT,measured,,,,,,,2026-08-22,https://ciqual.anses.fr/,0.95,0.90,
NUTR-0000379,ING-PLANT-OIGNON-000001,raw,Oignon,CIQUAL,13098,"Oignon, cru",2024,France,K,Potassium,mineral,140,mg,140,mg,per_100g_edible_part,EXACT,measured,,,,,,,2026-08-22,https://ciqual.anses.fr/,0.95,0.90,
NUTR-0000380,ING-PLANT-OIGNON-000001,raw,Oignon,CIQUAL,13098,"Oignon, cru",2024,France,CA,Calcium,mineral,25,mg,25,mg,per_100g_edible_part,EXACT,measured,,,,,,,2026-08-22,https://ciqual.anses.fr/,0.95,0.90,
NUTR-0000381,ING-PLANT-OIGNON-000001,raw,Oignon,CIQUAL,13098,"Oignon, cru",2024,France,FE,Fer,mineral,0.3,mg,0.3,mg,per_100g_edible_part,EXACT,measured,,,,,,,2026-08-22,https://ciqual.anses.fr/,0.95,0.90,
NUTR-0000382,ING-PLANT-OIGNON-000001,raw,Oignon,CIQUAL,13098,"Oignon, cru",2024,France,VITC,Vitamine C,vitamin,6.4,mg,6.4,mg,per_100g_edible_part,EXACT,measured,,,,,,,2026-08-22,https://ciqual.anses.fr/,0.95,0.90,
NUTR-0000383,ING-PLANT-OIGNON-000001,raw,Oignon,CIQUAL,13098,"Oignon, cru",2024,France,VITB6,Vitamine B6,vitamin,0.12,mg,0.12,mg,per_100g_edible_part,EXACT,measured,,,,,,,2026-08-22,https://ciqual.anses.fr/,0.95,0.90,
NUTR-0000384,ING-PLANT-OIGNON-000001,raw,Oignon,CIQUAL,13098,"Oignon, cru",2024,France,FOL,Folates totaux,vitamin,19,µg,19,µg,per_100g_edible_part,EXACT,measured,,,,,,,2026-08-22,https://ciqual.anses.fr/,0.95,0.90,
NUTR-0000385,ING-PLANT-AIL-000001,raw,Ail,CIQUAL,13099,"Ail, cru",2024,France,ENERCKCAL,Énergie (kcal),energy,149,kcal,149,kcal,per_100g_edible_part,EXACT,measured,,,,,,,2026-08-22,https://ciqual.anses.fr/,0.95,0.90,
