ingredient_id,canonical_name_fr,canonical_name_en,aliases_fr,aliases_en,scientific_name,kingdom_or_origin,category_level_1,category_level_2,category_level_3,source_organism,anatomical_part,ingredient_class,raw_or_intermediate,processing_state,physical_form,fermented,dried,smoked,roasted,concentrated,alcoholic,generic_abv_range,country_or_region_relevance,foodon_id,langual_ids,foodex2_code,ciqual_ids,usda_fdc_ids,other_external_ids,allergen_tags,regulatory_notes,source_refs,confidence,review_status,notes
ING-TECH-CHOCOLATAULA-000001,Chocolat au lait,Milk chocolate,chocolat au lait,milk chocolate,Theobroma cacao,Plantae,ingrédient technique,chocolat,couverture,Theobroma cacao,fève,produit cacaoté,intermediate,processed,couverture,,,,,,,,,FOODON:0330248,,,,,,milk,,FOODON|MAESTRO_INTERNAL,0.85,curated,
ING-TECH-CHOCOLATBLAN-000001,Chocolat blanc,White chocolate,chocolat blanc,white chocolate,Theobroma cacao,Plantae,ingrédient technique,chocolat,couverture,Theobroma cacao,fève,produit cacaoté,intermediate,processed,couverture,,,,,,,,,FOODON:0330248,,,,,,,,FOODON|MAESTRO_INTERNAL,0.85,curated,
ING-TECH-CHOCOLATNOIR-000002,Chocolat noir 85%,Dark chocolate 85%,chocolat noir 85%,dark chocolate 85%,Theobroma cacao,Plantae,ingrédient technique,chocolat,couverture,Theobroma cacao,fève,produit cacaoté,intermediate,processed,couverture,,,,,,,,,FOODON:0330248,,,,,,,,FOODON|MAESTRO_INTERNAL,0.85,curated,
ING-TECH-CHOCOLATNOIR-000003,Chocolat noir 100%,Dark chocolate 100%,chocolat noir 100%,dark chocolate 100%,Theobroma cacao,Plantae,ingrédient technique,chocolat,couverture,Theobroma cacao,fève,produit cacaoté,intermediate,processed,couverture,,,,,,,,,FOODON:0330248,,,,,,,,FOODON|MAESTRO_INTERNAL,0.85,curated,
ING-TECH-GLATINE-000001,Gélatine,Gelatin,gélatine,gelatin,Sus scrofa/Bos taurus,(multi),ingrédient technique,hydrocolloïde,gélifiant,Sus scrofa/Bos taurus,,gélifiant,intermediate,processed,powder,,,,,,,,,FOODON:0330298,,,,,,,,FOODON|MAESTRO_INTERNAL,0.85,curated,
ING-TECH-AGARAGAR-000001,Agar-agar,Agar,agar-agar,agar,Gelidium,(multi),ingrédient technique,hydrocolloïde,gélifiant,Gelidium,,gélifiant,intermediate,processed,powder,,,,,,,,,FOODON:0330298,,,,,,,Additif E406 autorisé UE,FOODON|MAESTRO_INTERNAL,0.85,curated,
ING-TECH-PECTINEHM-000001,Pectine HM,Pectin HM,pectine hm,pectin hm,Citrus peel,(multi),ingrédient technique,hydrocolloïde,gélifiant,Citrus peel,,gélifiant,intermediate,processed,powder,,,,,,,,,FOODON:0330298,,,,,,,Additif E440 autorisé UE,FOODON|MAESTRO_INTERNAL,0.85,curated,
ING-TECH-PECTINELM-000001,Pectine LM,Pectin LM,pectine lm,pectin lm,Apple pomace,(multi),ingrédient technique,hydrocolloïde,gélifiant,Apple pomace,,gélifiant,intermediate,processed,powder,,,,,,,,,FOODON:0330298,,,,,,,Additif E440 autorisé UE,FOODON|MAESTRO_INTERNAL,0.85,curated,
ING-TECH-CARRAGHNANEK-000001,Carraghénane (kappa),Carrageenan kappa,carraghénane (kappa),carrageenan kappa,Kappaphycus,(multi),ingrédient technique,hydrocolloïde,gélifiant,Kappaphycus,,gélifiant,intermediate,processed,powder,,,,,,,,,FOODON:0330298,,,,,,,Additif E407 autorisé UE,FOODON|MAESTRO_INTERNAL,0.85,curated,
ING-TECH-CARRAGHNANEI-000001,Carraghénane (iota),Carrageenan iota,carraghénane (iota),carrageenan iota,Eucheuma,(multi),ingrédient technique,hydrocolloïde,gélifiant,Eucheuma,,gélifiant,intermediate,processed,powder,,,,,,,,,FOODON:0330298,,,,,,,Additif E407 autorisé UE,FOODON|MAESTRO_INTERNAL,0.85,curated,
ING-TECH-CARRAGHNANEL-000001,Carraghénane (lambda),Carrageenan lambda,carraghénane (lambda),carrageenan lambda,Gigartina,(multi),ingrédient technique,hydrocolloïde,épaississant,Gigartina,,épaississant,intermediate,processed,powder,,,,,,,,,FOODON:0330298,,,,,,,Additif E407 autorisé UE,FOODON|MAESTRO_INTERNAL,0.85,curated,
ING-TECH-ALGINATEDESO-000001,Alginate de sodium,Sodium alginate,alginate de sodium,sodium alginate,Phaeophyceae,(multi),ingrédient technique,hydrocolloïde,gélifiant,Phaeophyceae,,gélifiant,intermediate,processed,powder,,,,,,,,,FOODON:0330298,,,,,,,Additif E401 autorisé UE,FOODON|MAESTRO_INTERNAL,0.85,curated,
ING-TECH-GOMMEXANTHAN-000001,Gomme xanthane,Xanthan gum,gomme xanthane,xanthan gum,Xanthomonas campestris,(multi),ingrédient technique,hydrocolloïde,épaississant,Xanthomonas campestris,,épaississant,intermediate,processed,powder,,,,,,,,,FOODON:0330298,,,,,,,Additif E415 autorisé UE,FOODON|MAESTRO_INTERNAL,0.85,curated,
ING-TECH-GOMMEGUAR-000001,Gomme guar,Guar gum,gomme guar,guar gum,Cyamopsis tetragonoloba,(multi),ingrédient technique,hydrocolloïde,épaississant,Cyamopsis tetragonoloba,,épaississant,intermediate,processed,powder,,,,,,,,,FOODON:0330298,,,,,,,Additif E412 autorisé UE,FOODON|MAESTRO_INTERNAL,0.85,curated,
ING-TECH-GOMMEARABIQU-000001,Gomme arabique,Acacia gum,gomme arabique,acacia gum,Acacia senegal,(multi),ingrédient technique,hydrocolloïde,émulsifiant,Acacia senegal,,émulsifiant,intermediate,processed,powder,,,,,,,,,FOODON:0330298,,,,,,,Additif E414 autorisé UE,FOODON|MAESTRO_INTERNAL,0.85,curated,
ING-TECH-GOMMEDECAROU-000001,Gomme de caroube,Locust bean gum,gomme de caroube,locust bean gum,Ceratonia siliqua,(multi),ingrédient technique,hydrocolloïde,épaississant,Ceratonia siliqua,,épaississant,intermediate,processed,powder,,,,,,,,,FOODON:0330298,,,,,,,Additif E410 autorisé UE,FOODON|MAESTRO_INTERNAL,0.85,curated,
ING-TECH-AMIDONDEMASM-000001,Amidon de maïs (modifié),Modified corn starch,amidon de maïs (modifié),modified corn starch,Zea mays,(multi),ingrédient technique,hydrocolloïde,épaississant,Zea mays,,épaississant,intermediate,processed,powder,,,,,,,,,FOODON:0330298,,,,,,,Additif E1422 autorisé UE,FOODON|MAESTRO_INTERNAL,0.85,curated,
ING-TECH-AMIDONDEMASN-000001,Amidon de maïs natif,Native corn starch,amidon de maïs natif,native corn starch,Zea mays,(multi),ingrédient technique,hydrocolloïde,épaississant,Zea mays,,épaississant,intermediate,processed,powder,,,,,,,,,FOODON:0330298,,,,,,,,FOODON|MAESTRO_INTERNAL,0.85,curated,
ING-TECH-AMIDONDEPOMM-000001,Amidon de pomme de terre,Potato starch,amidon de pomme de terre,potato starch,Solanum tuberosum,(multi),ingrédient technique,hydrocolloïde,épaississant,Solanum tuberosum,,épaississant,intermediate,processed,powder,,,,,,,,,FOODON:0330298,,,,,,,,FOODON|MAESTRO_INTERNAL,0.85,curated,
ING-TECH-LCITHINEDESO-000001,Lécithine de soja,Soy lecithin,lécithine de soja,soy lecithin,Glycine max,(multi),ingrédient technique,hydrocolloïde,émulsifiant,Glycine max,,émulsifiant,intermediate,processed,powder,,,,,,,,,FOODON:0330298,,,,,,,Additif E322 autorisé UE,FOODON|MAESTRO_INTERNAL,0.85,curated,
ING-TECH-LCITHINEDETO-000001,Lécithine de tournesol,Sunflower lecithin,lécithine de tournesol,sunflower lecithin,Helianthus annuus,(multi),ingrédient technique,hydrocolloïde,émulsifiant,Helianthus annuus,,émulsifiant,intermediate,processed,powder,,,,,,,,,FOODON:0330298,,,,,,,Additif E322 autorisé UE,FOODON|MAESTRO_INTERNAL,0.85,curated,
ING-TECH-MONOETDIGLYC-000001,Mono- et diglycérides (E471),Mono- and diglycerides,mono- et diglycérides (e471),mono- and diglycerides,Divers,(multi),ingrédient technique,hydrocolloïde,émulsifiant,Divers,,émulsifiant,intermediate,processed,powder,,,,,,,,,FOODON:0330298,,,,,,,Additif E471 autorisé UE,FOODON|MAESTRO_INTERNAL,0.85,curated,
ING-TECH-SELFIN-000001,Sel fin,Fine salt,sel fin,fine salt,NaCl,(multi),ingrédient technique,sel,sel,NaCl,,sel,intermediate,processed,powder,,,,,,,,,FOODON:0330298,,,,,,,,FOODON|MAESTRO_INTERNAL,0.85,curated,
ING-TECH-SELDEGURANDE-000001,Sel de Guérande,Guérande salt,sel de guérande,guérande salt,NaCl,(multi),ingrédient technique,sel,sel,NaCl,,sel,intermediate,processed,powder,,,,,,,,,FOODON:0330298,,,,,,,,FOODON|MAESTRO_INTERNAL,0.85,curated,
ING-TECH-FLEURDESEL-000001,Fleur de sel,Fleur de sel,fleur de sel,fleur de sel,NaCl,(multi),ingrédient technique,sel,sel,NaCl,,sel,intermediate,processed,powder,,,,,,,,,FOODON:0330298,,,,,,,,FOODON|MAESTRO_INTERNAL,0.85,curated,
ING-TECH-SELROSEDELHI-000001,Sel rose de l'Himalaya,Himalayan pink salt,sel rose de l'himalaya,himalayan pink salt,NaCl,(multi),ingrédient technique,sel,sel,NaCl,,sel,intermediate,processed,powder,,,,,,,,,FOODON:0330298,,,,,,,,FOODON|MAESTRO_INTERNAL,0.85,curated,
ING-TECH-BICARBONATED-000001,Bicarbonate de soude,Baking soda,bicarbonate de soude,baking soda,NaHCO3,(multi),ingrédient technique,agent levant,agent levant,NaHCO3,,agent levant,intermediate,processed,powder,,,,,,,,,FOODON:0330298,,,,,,,,FOODON|MAESTRO_INTERNAL,0.85,curated,
ING-TECH-LEVURECHIMIQ-000001,Levure chimique,Baking powder,levure chimique,baking powder,Mélange,(multi),ingrédient technique,agent levant,agent levant,Mélange,,agent levant,intermediate,processed,powder,,,,,,,,,FOODON:0330298,,,,,,,,FOODON|MAESTRO_INTERNAL,0.85,curated,
ING-FERMENT-LEVUREBOULAN-000001,Levure boulangère sèche,Active dry yeast,levure boulangère sèche,active dry yeast,Saccharomyces cerevisiae,(multi),ingrédient technique,ferment,ferment,Saccharomyces cerevisiae,,ferment,intermediate,processed,liquid,,,,,,,,,FOODON:0330298,,,,,,,,FOODON|MAESTRO_INTERNAL,0.85,curated,
ING-FERMENT-LEVUREBOULAN-000002,Levure boulangère fraîche,Fresh yeast,levure boulangère fraîche,fresh yeast,Saccharomyces cerevisiae,(multi),ingrédient technique,ferment,ferment,Saccharomyces cerevisiae,,ferment,intermediate,processed,liquid,,,,,,,,,FOODON:0330298,,,,,,,,FOODON|MAESTRO_INTERNAL,0.85,curated,
ING-FERMENT-LEVAINPTE-000001,Levain (pâte),Sourdough starter,levain (pâte),sourdough starter,Lactobacillaceae,(multi),ingrédient technique,ferment,ferment,Lactobacillaceae,,ferment,intermediate,processed,liquid,,,,,,,,,FOODON:0330298,,,,,,,,FOODON|MAESTRO_INTERNAL,0.85,curated,
ING-TECH-ACIDECITRIQU-000001,Acide citrique,Citric acid,acide citrique,citric acid,Citrus,(multi),ingrédient technique,acidifiant,acidifiant,Citrus,,acidifiant,intermediate,processed,powder,,,,,,,,,FOODON:0330298,,,,,,,,FOODON|MAESTRO_INTERNAL,0.85,curated,
ING-TECH-ACIDEASCORBI-000001,Acide ascorbique,Ascorbic acid,acide ascorbique,ascorbic acid,Vitamine C,(multi),ingrédient technique,antioxydant,antioxydant,Vitamine C,,antioxydant,intermediate,processed,powder,,,,,,,,,FOODON:0330298,,,,,,,,FOODON|MAESTRO_INTERNAL,0.85,curated,
ING-TECH-ACIDETARTRIQ-000001,Acide tartrique,Tartaric acid,acide tartrique,tartaric acid,Raisin,(multi),ingrédient technique,acidifiant,acidifiant,Raisin,,acidifiant,intermediate,processed,powder,,,,,,,,,FOODON:0330298,,,,,,,,FOODON|MAESTRO_INTERNAL,0.85,curated,
ING-TECH-CRMEDETARTRE-000001,Crème de tartre,Cream of tartar,crème de tartre,cream of tartar,Raisin,(multi),ingrédient technique,acidifiant/stabilisant,acidifiant/stabilisant,Raisin,,acidifiant/stabilisant,intermediate,processed,liquid,,,,,,,,,FOODON:0330298,,,,,,,,FOODON|MAESTRO_INTERNAL,0.85,curated,
ING-TECH-VINAIGREBLAN-000001,Vinaigre blanc,White vinegar,vinaigre blanc,white vinegar,Fermentation éthanol,(multi),ingrédient technique,acidifiant,acidifiant,Fermentation éthanol,,acidifiant,intermediate,processed,powder,,,,,,,,,FOODON:0330298,,,,,,,,FOODON|MAESTRO_INTERNAL,0.85,curated,
ING-TECH-VINAIGREDEVI-000001,Vinaigre de vin rouge,Red wine vinegar,vinaigre de vin rouge,red wine vinegar,Vin rouge,(multi),ingrédient technique,acidifiant,acidifiant,Vin rouge,,acidifiant,intermediate,processed,powder,,,,,,,,,FOODON:0330298,,,,,,,,FOODON|MAESTRO_INTERNAL,0.85,curated,
ING-TECH-VINAIGREBALS-000001,Vinaigre balsamique,Balsamic vinegar,vinaigre balsamique,balsamic vinegar,Raisin,(multi),ingrédient technique,acidifiant,acidifiant,Raisin,,acidifiant,intermediate,processed,powder,,,,,,,,,FOODON:0330298,,,,,,,,FOODON|MAESTRO_INTERNAL,0.85,curated,
ING-TECH-VINAIGREDECI-000001,Vinaigre de cidre,Apple cider vinegar,vinaigre de cidre,apple cider vinegar,Cidre,(multi),ingrédient technique,acidifiant,acidifiant,Cidre,,acidifiant,intermediate,processed,powder,,,,,,,,,FOODON:0330298,,,,,,,,FOODON|MAESTRO_INTERNAL,0.85,curated,
ING-TECH-VINAIGREDERI-000001,Vinaigre de riz,Rice vinegar,vinaigre de riz,rice vinegar,Riz fermenté,(multi),ingrédient technique,acidifiant,acidifiant,Riz fermenté,,acidifiant,intermediate,processed,powder,,,,,,,,,FOODON:0330298,,,,,,,,FOODON|MAESTRO_INTERNAL,0.85,curated,
ING-TECH-EXTRAITDEVAN-000001,Extrait de vanille,Vanilla extract,extrait de vanille,vanilla extract,Vanilla planifolia,Plantae,ingrédient technique,arôme,arôme,Vanilla planifolia,,arôme,intermediate,distilled,liquid,,,,,,,,,FOODON:0330303,,,,,,,,FOODON|MAESTRO_INTERNAL,0.85,curated,
ING-TECH-EAUDEROSE-000001,Eau de rose,Rose water,eau de rose,rose water,Rosa damascena,Plantae,ingrédient technique,eau florale,eau florale,Rosa damascena,,eau florale,intermediate,distilled,liquid,,,,,,,,,FOODON:0330303,,,,,,,,FOODON|MAESTRO_INTERNAL,0.85,curated,
ING-TECH-EAUDEFLEURDO-000001,Eau de fleur d'oranger,Orange blossom water,eau de fleur d'oranger,orange blossom water,Citrus aurantium,Plantae,ingrédient technique,eau florale,eau florale,Citrus aurantium,,eau florale,intermediate,distilled,liquid,,,,,,,,,FOODON:0330303,,,,,,,,FOODON|MAESTRO_INTERNAL,0.85,curated,
ING-TECH-ARMENATURELD-000001,Arôme naturel de vanille,Natural vanilla flavoring,arôme naturel de vanille,natural vanilla flavoring,Vanilla planifolia,Plantae,ingrédient technique,arôme,arôme,Vanilla planifolia,,arôme,intermediate,distilled,liquid,,,,,,,,,FOODON:0330303,,,,,,,,FOODON|MAESTRO_INTERNAL,0.85,curated,
ING-TECH-COLORANTALIM-000001,Colorant alimentaire (jaune),Food coloring yellow,colorant alimentaire (jaune),food coloring yellow,Curcuma ou tartrazine,Plantae,ingrédient technique,colorant,colorant,Curcuma ou tartrazine,,colorant,intermediate,distilled,liquid,,,,,,,,,FOODON:0330303,,,,,,,,FOODON|MAESTRO_INTERNAL,0.85,curated,
ING-TECH-HUILEESSENTI-000001,Huile essentielle de citron,Lemon essential oil,huile essentielle de citron,lemon essential oil,Citrus limon,Plantae,ingrédient technique,arôme,huile essentielle alimentaire,Citrus limon,,huile essentielle,intermediate,distilled,liquid,,,,,,,,,FOODON:0330304,,,,,,,Usage alimentaire : respecter les doses réglementaires,FOODON|MAESTRO_INTERNAL,0.85,curated,
ING-TECH-HUILEESSENTI-000002,Huile essentielle d'orange,Orange essential oil,huile essentielle d'orange,orange essential oil,Citrus sinensis,Plantae,ingrédient technique,arôme,huile essentielle alimentaire,Citrus sinensis,,huile essentielle,intermediate,distilled,liquid,,,,,,,,,FOODON:0330304,,,,,,,Usage alimentaire : respecter les doses réglementaires,FOODON|MAESTRO_INTERNAL,0.85,curated,
ING-TECH-HUILEESSENTI-000003,Huile essentielle de menthe poivrée,Peppermint essential oil,huile essentielle de menthe poivrée,peppermint essential oil,Mentha piperita,Plantae,ingrédient technique,arôme,huile essentielle alimentaire,Mentha piperita,,huile essentielle,intermediate,distilled,liquid,,,,,,,,,FOODON:0330304,,,,,,,Usage alimentaire : respecter les doses réglementaires,FOODON|MAESTRO_INTERNAL,0.85,curated,
ING-TECH-HUILEESSENTI-000004,Huile essentielle de basilic,Basil essential oil,huile essentielle de basilic,basil essential oil,Ocimum basilicum,Plantae,ingrédient technique,arôme,huile essentielle alimentaire,Ocimum basilicum,,huile essentielle,intermediate,distilled,liquid,,,,,,,,,FOODON:0330304,,,,,,,Usage alimentaire : respecter les doses réglementaires,FOODON|MAESTRO_INTERNAL,0.85,curated,
ING-TECH-TAHINI-000001,Tahini,Tahini,tahin|beurre de sésame,tahini|sesame paste,Sesamum indicum,Plantae,ingrédient technique,sous-produit,beurre de graines,Sesamum indicum,graine,beurre de graine,intermediate,ground,paste,,,,,,,,,FOODON:0331105,,,,,,sesame,,FOODON|MAESTRO_INTERNAL,0.85,curated,
ING-TECH-CRMEDESSAME-000001,Crème de sésame,Sesame cream,crème de tahini,sesame cream,Sesamum indicum,Plantae,ingrédient technique,sous-produit,beurre de graines,Sesamum indicum,graine,beurre de graine,intermediate,ground,paste,,,,,,,,,FOODON:0331105,,,,,,sesame,,FOODON|MAESTRO_INTERNAL,0.80,curated,
ING-BEV-EAU-000001,Eau,Water,eau,water,,Minéral,boisson,eau,eau,,,eau,raw,bottled,liquid,,,,,,,,,FOODON:0331128,,,,,,,,FOODON|MAESTRO_INTERNAL,0.85,curated,
ING-BEV-EAUGAZEUSE-000001,Eau gazeuse,Sparkling water,eau gazeuse,sparkling water,,Minéral,boisson,eau,eau,,,eau,raw,bottled,liquid,,,,,,,,,FOODON:0331128,,,,,,,,FOODON|MAESTRO_INTERNAL,0.85,curated,
ING-BEV-EAUMINRALE-000001,Eau minérale,Mineral water,eau minérale,mineral water,,Minéral,boisson,eau,eau,,,eau,raw,bottled,liquid,,,,,,,,,FOODON:0331128,,,,,,,,FOODON|MAESTRO_INTERNAL,0.85,curated,
ING-BEV-EAUDESOURCE-000001,Eau de source,Spring water,eau de source,spring water,,Minéral,boisson,eau,eau,,,eau,raw,bottled,liquid,,,,,,,,,FOODON:0331128,,,,,,,,FOODON|MAESTRO_INTERNAL,0.85,curated,
ING-BEV-CAFESPRESSO-000001,Café espresso,Espresso coffee,café espresso,espresso coffee,Coffea arabica,Plantae,boisson,café/thé/infusion,boisson chaude,Coffea arabica,feuille/graine,boisson chaude,intermediate,brewed,liquid,,,,false,,,,,FOODON:0330168,,,,,,,,FOODON|MAESTRO_INTERNAL,0.85,curated,
ING-BEV-CAFFILTRE-000001,Café filtre,Filter coffee,café filtre,filter coffee,Coffea arabica,Plantae,boisson,café/thé/infusion,boisson chaude,Coffea arabica,feuille/graine,boisson chaude,intermediate,brewed,liquid,,,,false,,,,,FOODON:0330168,,,,,,,,FOODON|MAESTRO_INTERNAL,0.85,curated,
ING-BEV-CAFVERTGRAIN-000001,Café vert (grains),Green coffee beans,café vert (grains),green coffee beans,Coffea arabica,Plantae,boisson,café/thé/infusion,boisson chaude,Coffea arabica,feuille/graine,boisson chaude,intermediate,dried,beans,,,,false,,,,,FOODON:0330168,,,,,,,,FOODON|MAESTRO_INTERNAL,0.85,curated,
ING-BEV-CAFTORRFIGRA-000001,Café torréfié (grains),Roasted coffee beans,café torréfié (grains),roasted coffee beans,Coffea arabica,Plantae,boisson,café/thé/infusion,boisson chaude,Coffea arabica,feuille/graine,boisson chaude,intermediate,roasted,beans,,,,true,,,,,FOODON:0330168,,,,,,,,FOODON|MAESTRO_INTERNAL,0.85,curated,
ING-BEV-CAFSOLUBLE-000001,Café soluble,Instant coffee,café soluble,instant coffee,Coffea arabica,Plantae,boisson,café/thé/infusion,boisson chaude,Coffea arabica,feuille/graine,boisson chaude,intermediate,instant,powder,,,,false,,,,,FOODON:0330168,,,,,,,,FOODON|MAESTRO_INTERNAL,0.85,curated,
ING-BEV-THVERT-000001,Thé vert,Green tea,thé vert,green tea,Camellia sinensis,Plantae,boisson,café/thé/infusion,boisson chaude,Camellia sinensis,feuille/graine,boisson chaude,intermediate,dried,leaves,,,,false,,,,,FOODON:0330169,,,,,,,,FOODON|MAESTRO_INTERNAL,0.85,curated,
ING-BEV-THNOIR-000001,Thé noir,Black tea,thé noir,black tea,Camellia sinensis,Plantae,boisson,café/thé/infusion,boisson chaude,Camellia sinensis,feuille/graine,boisson chaude,intermediate,dried,leaves,,,,false,,,,,FOODON:0330169,,,,,,,,FOODON|MAESTRO_INTERNAL,0.85,curated,
ING-BEV-THOOLONG-000001,Thé Oolong,Oolong tea,thé oolong,oolong tea,Camellia sinensis,Plantae,boisson,café/thé/infusion,boisson chaude,Camellia sinensis,feuille/graine,boisson chaude,intermediate,dried,leaves,,,,false,,,,,FOODON:0330169,,,,,,,,FOODON|MAESTRO_INTERNAL,0.85,curated,
ING-BEV-THBLANC-000001,Thé blanc,White tea,thé blanc,white tea,Camellia sinensis,Plantae,boisson,café/thé/infusion,boisson chaude,Camellia sinensis,feuille/graine,boisson chaude,intermediate,dried,leaves,,,,false,,,,,FOODON:0330169,,,,,,,,FOODON|MAESTRO_INTERNAL,0.85,curated,
ING-BEV-THMATCHA-000001,Thé matcha,Matcha tea,thé matcha,matcha tea,Camellia sinensis,Plantae,boisson,café/thé/infusion,boisson chaude,Camellia sinensis,feuille/graine,boisson chaude,intermediate,dried,leaves,,,,false,,,,,FOODON:0330169,,,,,,,,FOODON|MAESTRO_INTERNAL,0.85,curated,
ING-BEV-INFUSIONDECA-000001,Infusion de camomille,Chamomile infusion,infusion de camomille,chamomile infusion,Matricaria chamomilla,Plantae,boisson,café/thé/infusion,boisson chaude,Matricaria chamomilla,feuille/graine,boisson chaude,raw,brewed,liquid,,,,false,,,,,FOODON:0330169,,,,,,,,FOODON|MAESTRO_INTERNAL,0.85,curated,
ING-BEV-INFUSIONDEVE-000001,Infusion de verveine,Verbena infusion,infusion de verveine,verbena infusion,Aloysia citrodora,Plantae,boisson,café/thé/infusion,boisson chaude,Aloysia citrodora,feuille/graine,boisson chaude,raw,brewed,liquid,,,,false,,,,,FOODON:0330169,,,,,,,,FOODON|MAESTRO_INTERNAL,0.85,curated,
ING-BEV-INFUSIONDEME-000001,Infusion de menthe,Mint infusion,infusion de menthe,mint infusion,Mentha,Plantae,boisson,café/thé/infusion,boisson chaude,Mentha,feuille/graine,boisson chaude,raw,brewed,liquid,,,,false,,,,,FOODON:0330169,,,,,,,,FOODON|MAESTRO_INTERNAL,0.85,curated,
ING-BEV-ROOIBOS-000001,Rooibos,Rooibos,rooibos,rooibos,Aspalathus linearis,Plantae,boisson,café/thé/infusion,tisane,Aspalathus linearis,feuille/graine,boisson chaude,raw,dried,leaves,,,,false,,,,,FOODON:0330169,,,,,,,,FOODON|MAESTRO_INTERNAL,0.85,curated,
ING-BEV-VINROUGE-000001,Vin rouge,Red wine,vin rouge,red wine,Vitis vinifera,Plantae,boisson,vin/cidre,vin,Vitis vinifera,fruit fermenté,boisson alcoolisée,intermediate,fermented,liquid,true,,,,,true,11.5-14%,,FOODON:0330249,,,,,,,,FOODON|MAESTRO_INTERNAL,0.85,curated,
ING-BEV-VINBLANCSEC-000001,Vin blanc sec,Dry white wine,vin blanc sec,dry white wine,Vitis vinifera,Plantae,boisson,vin/cidre,vin,Vitis vinifera,fruit fermenté,boisson alcoolisée,intermediate,fermented,liquid,true,,,,,true,11-13%,,FOODON:0330249,,,,,,,,FOODON|MAESTRO_INTERNAL,0.85,curated,
ING-BEV-VINBLANCMOEL-000001,Vin blanc moelleux,Sweet white wine,vin blanc moelleux,sweet white wine,Vitis vinifera,Plantae,boisson,vin/cidre,vin,Vitis vinifera,fruit fermenté,boisson alcoolisée,intermediate,fermented,liquid,true,,,,,true,11-13%,,FOODON:0330249,,,,,,,,FOODON|MAESTRO_INTERNAL,0.85,curated,
ING-BEV-VINROS-000001,Vin rosé,Rosé wine,vin rosé,rosé wine,Vitis vinifera,Plantae,boisson,vin/cidre,vin,Vitis vinifera,fruit fermenté,boisson alcoolisée,intermediate,fermented,liquid,true,,,,,true,11-13%,,FOODON:0330249,,,,,,,,FOODON|MAESTRO_INTERNAL,0.85,curated,
ING-BEV-VINJAUNE-000001,Vin jaune,Vin jaune,vin jaune,vin jaune,Vitis vinifera,Plantae,boisson,vin/cidre,vin,Vitis vinifera,fruit fermenté,boisson alcoolisée,intermediate,fermented,liquid,true,,,,,true,13-15%,,FOODON:0330249,,,,,,,,FOODON|MAESTRO_INTERNAL,0.85,curated,
ING-BEV-VINDOUXNATUR-000001,Vin doux naturel,Vin doux naturel,vin doux naturel,vin doux naturel,Vitis vinifera,Plantae,boisson,vin/cidre,vin,Vitis vinifera,fruit fermenté,boisson alcoolisée,intermediate,fermented,liquid,true,,,,,true,15-18%,,FOODON:0330249,,,,,,,,FOODON|MAESTRO_INTERNAL,0.85,curated,
ING-BEV-PORTO-000001,Porto,Port wine,porto,port wine,Vitis vinifera,Plantae,boisson,vin/cidre,vin,Vitis vinifera,fruit fermenté,boisson alcoolisée,intermediate,fermented,liquid,true,,,,,true,19-22%,,FOODON:0330249,,,,,,,,FOODON|MAESTRO_INTERNAL,0.85,curated,
ING-BEV-XRSSHERRY-000001,Xérès (Sherry),Sherry,xérès (sherry),sherry,Vitis vinifera,Plantae,boisson,vin/cidre,vin,Vitis vinifera,fruit fermenté,boisson alcoolisée,intermediate,fermented,liquid,true,,,,,true,15-22%,,FOODON:0330249,,,,,,,,FOODON|MAESTRO_INTERNAL,0.85,curated,
ING-BEV-MADRE-000001,Madère,Madeira,madère,madeira,Vitis vinifera,Plantae,boisson,vin/cidre,vin,Vitis vinifera,fruit fermenté,boisson alcoolisée,intermediate,fermented,liquid,true,,,,,true,17-22%,,FOODON:0330249,,,,,,,,FOODON|MAESTRO_INTERNAL,0.85,curated,
ING-BEV-CHAMPAGNEBRU-000001,Champagne brut,Brut champagne,champagne brut,brut champagne,Vitis vinifera,Plantae,boisson,vin/cidre,vin,Vitis vinifera,fruit fermenté,boisson alcoolisée,intermediate,fermented,liquid,true,,,,,true,12%,,FOODON:0330249,,,,,,,,FOODON|MAESTRO_INTERNAL,0.85,curated,
ING-BEV-CRMANT-000001,Crémant,Crémant,crémant,crémant,Vitis vinifera,Plantae,boisson,vin/cidre,vin,Vitis vinifera,fruit fermenté,boisson alcoolisée,intermediate,fermented,liquid,true,,,,,true,12%,,FOODON:0330249,,,,,,,,FOODON|MAESTRO_INTERNAL,0.85,curated,
ING-BEV-CIDREBRUT-000001,Cidre brut,Dry cider,cidre brut,dry cider,Malus domestica,Plantae,boisson,vin/cidre,cidre,Malus domestica,fruit fermenté,boisson alcoolisée,intermediate,fermented,liquid,true,,,,,true,4-7%,,FOODON:0330249,,,,,,,,FOODON|MAESTRO_INTERNAL,0.85,curated,
ING-BEV-CIDREDOUX-000001,Cidre doux,Sweet cider,cidre doux,sweet cider,Malus domestica,Plantae,boisson,vin/cidre,cidre,Malus domestica,fruit fermenté,boisson alcoolisée,intermediate,fermented,liquid,true,,,,,true,2-4%,,FOODON:0330249,,,,,,,,FOODON|MAESTRO_INTERNAL,0.85,curated,
